image_path,filename,wnid,label
tiny-imagenet-200/val/images/val_5425.JPEG,val_5425.JPEG,n07920052,espresso
tiny-imagenet-200/val/images/val_5439.JPEG,val_5439.JPEG,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
tiny-imagenet-200/val/images/val_5442.JPEG,val_5442.JPEG,n03255030,dumbbell
tiny-imagenet-200/val/images/val_5446.JPEG,val_5446.JPEG,n09256479,coral reef
tiny-imagenet-200/val/images/val_5460.JPEG,val_5460.JPEG,n03404251,fur coat
tiny-imagenet-200/val/images/val_5464.JPEG,val_5464.JPEG,n02132136,"brown bear, bruin, Ursus arctos"
tiny-imagenet-200/val/images/val_5491.JPEG,val_5491.JPEG,n02504458,"African elephant, Loxodonta africana"
tiny-imagenet-200/val/images/val_5502.JPEG,val_5502.JPEG,n03617480,kimono
tiny-imagenet-200/val/images/val_5507.JPEG,val_5507.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_5511.JPEG,val_5511.JPEG,n03255030,dumbbell
tiny-imagenet-200/val/images/val_5514.JPEG,val_5514.JPEG,n04067472,reel
tiny-imagenet-200/val/images/val_5529.JPEG,val_5529.JPEG,n03649909,"lawn mower, mower"
tiny-imagenet-200/val/images/val_5539.JPEG,val_5539.JPEG,n01742172,"boa constrictor, Constrictor constrictor"
tiny-imagenet-200/val/images/val_5546.JPEG,val_5546.JPEG,n01944390,snail
tiny-imagenet-200/val/images/val_5559.JPEG,val_5559.JPEG,n02883205,"bow tie, bow-tie, bowtie"
tiny-imagenet-200/val/images/val_5568.JPEG,val_5568.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_5573.JPEG,val_5573.JPEG,n04596742,wok
tiny-imagenet-200/val/images/val_5574.JPEG,val_5574.JPEG,n03662601,lifeboat
tiny-imagenet-200/val/images/val_5576.JPEG,val_5576.JPEG,n03637318,"lampshade, lamp shade"
tiny-imagenet-200/val/images/val_5582.JPEG,val_5582.JPEG,n02437312,"Arabian camel, dromedary, Camelus dromedarius"
tiny-imagenet-200/val/images/val_5590.JPEG,val_5590.JPEG,n07920052,espresso
tiny-imagenet-200/val/images/val_5617.JPEG,val_5617.JPEG,n02909870,"bucket, pail"
tiny-imagenet-200/val/images/val_5632.JPEG,val_5632.JPEG,n04532106,vestment
tiny-imagenet-200/val/images/val_5635.JPEG,val_5635.JPEG,n02988304,CD player
tiny-imagenet-200/val/images/val_5654.JPEG,val_5654.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_5663.JPEG,val_5663.JPEG,n01784675,centipede
tiny-imagenet-200/val/images/val_5688.JPEG,val_5688.JPEG,n03424325,"gasmask, respirator, gas helmet"
tiny-imagenet-200/val/images/val_5700.JPEG,val_5700.JPEG,n07614500,"ice cream, icecream"
tiny-imagenet-200/val/images/val_5718.JPEG,val_5718.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_5728.JPEG,val_5728.JPEG,n01641577,"bullfrog, Rana catesbeiana"
tiny-imagenet-200/val/images/val_5733.JPEG,val_5733.JPEG,n03179701,desk
tiny-imagenet-200/val/images/val_5753.JPEG,val_5753.JPEG,n04562935,water tower
tiny-imagenet-200/val/images/val_5763.JPEG,val_5763.JPEG,n02058221,"albatross, mollymawk"
tiny-imagenet-200/val/images/val_5764.JPEG,val_5764.JPEG,n03837869,obelisk
tiny-imagenet-200/val/images/val_5794.JPEG,val_5794.JPEG,n04597913,wooden spoon
tiny-imagenet-200/val/images/val_5804.JPEG,val_5804.JPEG,n02666196,abacus
tiny-imagenet-200/val/images/val_5813.JPEG,val_5813.JPEG,n04532106,vestment
tiny-imagenet-200/val/images/val_5820.JPEG,val_5820.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_5862.JPEG,val_5862.JPEG,n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack"
tiny-imagenet-200/val/images/val_5881.JPEG,val_5881.JPEG,n04149813,scoreboard
tiny-imagenet-200/val/images/val_5912.JPEG,val_5912.JPEG,n02480495,"orangutan, orang, orangutang, Pongo pygmaeus"
tiny-imagenet-200/val/images/val_5925.JPEG,val_5925.JPEG,n03983396,"pop bottle, soda bottle"
tiny-imagenet-200/val/images/val_5927.JPEG,val_5927.JPEG,n04328186,"stopwatch, stop watch"
tiny-imagenet-200/val/images/val_5930.JPEG,val_5930.JPEG,n03902125,"pay-phone, pay-station"
tiny-imagenet-200/val/images/val_5934.JPEG,val_5934.JPEG,n07768694,pomegranate
tiny-imagenet-200/val/images/val_5947.JPEG,val_5947.JPEG,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis"
tiny-imagenet-200/val/images/val_5967.JPEG,val_5967.JPEG,n01443537,"goldfish, Carassius auratus"
tiny-imagenet-200/val/images/val_5974.JPEG,val_5974.JPEG,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
tiny-imagenet-200/val/images/val_5977.JPEG,val_5977.JPEG,n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
tiny-imagenet-200/val/images/val_6043.JPEG,val_6043.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_6046.JPEG,val_6046.JPEG,n02481823,"chimpanzee, chimp, Pan troglodytes"
tiny-imagenet-200/val/images/val_6049.JPEG,val_6049.JPEG,n02948072,"candle, taper, wax light"
tiny-imagenet-200/val/images/val_6054.JPEG,val_6054.JPEG,n03447447,gondola
tiny-imagenet-200/val/images/val_6065.JPEG,val_6065.JPEG,n01443537,"goldfish, Carassius auratus"
tiny-imagenet-200/val/images/val_6071.JPEG,val_6071.JPEG,n04146614,school bus
tiny-imagenet-200/val/images/val_6118.JPEG,val_6118.JPEG,n03400231,"frying pan, frypan, skillet"
tiny-imagenet-200/val/images/val_6126.JPEG,val_6126.JPEG,n12267677,acorn
tiny-imagenet-200/val/images/val_6149.JPEG,val_6149.JPEG,n09332890,"lakeside, lakeshore"
tiny-imagenet-200/val/images/val_6180.JPEG,val_6180.JPEG,n02950826,cannon
tiny-imagenet-200/val/images/val_6201.JPEG,val_6201.JPEG,n02909870,"bucket, pail"
tiny-imagenet-200/val/images/val_6209.JPEG,val_6209.JPEG,n04099969,"rocking chair, rocker"
tiny-imagenet-200/val/images/val_6211.JPEG,val_6211.JPEG,n03706229,magnetic compass
tiny-imagenet-200/val/images/val_6216.JPEG,val_6216.JPEG,n04099969,"rocking chair, rocker"
tiny-imagenet-200/val/images/val_6224.JPEG,val_6224.JPEG,n04259630,sombrero
tiny-imagenet-200/val/images/val_6226.JPEG,val_6226.JPEG,n01768244,trilobite
tiny-imagenet-200/val/images/val_6227.JPEG,val_6227.JPEG,n02056570,"king penguin, Aptenodytes patagonica"
tiny-imagenet-200/val/images/val_6232.JPEG,val_6232.JPEG,n07614500,"ice cream, icecream"
tiny-imagenet-200/val/images/val_6246.JPEG,val_6246.JPEG,n03980874,poncho
tiny-imagenet-200/val/images/val_6252.JPEG,val_6252.JPEG,n02233338,"cockroach, roach"
tiny-imagenet-200/val/images/val_6267.JPEG,val_6267.JPEG,n02099712,Labrador retriever
tiny-imagenet-200/val/images/val_6274.JPEG,val_6274.JPEG,n02410509,bison
tiny-imagenet-200/val/images/val_6275.JPEG,val_6275.JPEG,n04487081,"trolleybus, trolley coach, trackless trolley"
tiny-imagenet-200/val/images/val_6284.JPEG,val_6284.JPEG,n04311004,steel arch bridge
tiny-imagenet-200/val/images/val_6291.JPEG,val_6291.JPEG,n07747607,orange
tiny-imagenet-200/val/images/val_6304.JPEG,val_6304.JPEG,n04285008,"sports car, sport car"
tiny-imagenet-200/val/images/val_6311.JPEG,val_6311.JPEG,n03179701,desk
tiny-imagenet-200/val/images/val_6325.JPEG,val_6325.JPEG,n07715103,cauliflower
tiny-imagenet-200/val/images/val_6371.JPEG,val_6371.JPEG,n02410509,bison
tiny-imagenet-200/val/images/val_6381.JPEG,val_6381.JPEG,n02963159,cardigan
tiny-imagenet-200/val/images/val_6389.JPEG,val_6389.JPEG,n02795169,"barrel, cask"
tiny-imagenet-200/val/images/val_6396.JPEG,val_6396.JPEG,n02999410,chain
tiny-imagenet-200/val/images/val_6455.JPEG,val_6455.JPEG,n02823428,beer bottle
tiny-imagenet-200/val/images/val_6482.JPEG,val_6482.JPEG,n02481823,"chimpanzee, chimp, Pan troglodytes"
tiny-imagenet-200/val/images/val_6484.JPEG,val_6484.JPEG,n04074963,"remote control, remote"
tiny-imagenet-200/val/images/val_6498.JPEG,val_6498.JPEG,n04328186,"stopwatch, stop watch"
tiny-imagenet-200/val/images/val_6512.JPEG,val_6512.JPEG,n03355925,"flagpole, flagstaff"
tiny-imagenet-200/val/images/val_6528.JPEG,val_6528.JPEG,n01945685,slug
tiny-imagenet-200/val/images/val_6537.JPEG,val_6537.JPEG,n02364673,"guinea pig, Cavia cobaya"
tiny-imagenet-200/val/images/val_6543.JPEG,val_6543.JPEG,n02321529,"sea cucumber, holothurian"
tiny-imagenet-200/val/images/val_6547.JPEG,val_6547.JPEG,n03770439,"miniskirt, mini"
tiny-imagenet-200/val/images/val_6548.JPEG,val_6548.JPEG,n04070727,"refrigerator, icebox"
tiny-imagenet-200/val/images/val_6561.JPEG,val_6561.JPEG,n01910747,jellyfish
tiny-imagenet-200/val/images/val_6565.JPEG,val_6565.JPEG,n02206856,bee
tiny-imagenet-200/val/images/val_6570.JPEG,val_6570.JPEG,n04417672,"thatch, thatched roof"
tiny-imagenet-200/val/images/val_6572.JPEG,val_6572.JPEG,n02802426,basketball
tiny-imagenet-200/val/images/val_6592.JPEG,val_6592.JPEG,n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus"
tiny-imagenet-200/val/images/val_6594.JPEG,val_6594.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_6596.JPEG,val_6596.JPEG,n03255030,dumbbell
tiny-imagenet-200/val/images/val_6615.JPEG,val_6615.JPEG,n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus"
tiny-imagenet-200/val/images/val_6622.JPEG,val_6622.JPEG,n03763968,military uniform
tiny-imagenet-200/val/images/val_6624.JPEG,val_6624.JPEG,n02231487,"walking stick, walkingstick, stick insect"
tiny-imagenet-200/val/images/val_6625.JPEG,val_6625.JPEG,n04265275,space heater
tiny-imagenet-200/val/images/val_6653.JPEG,val_6653.JPEG,n04265275,space heater
tiny-imagenet-200/val/images/val_6658.JPEG,val_6658.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_6669.JPEG,val_6669.JPEG,n06596364,comic book
tiny-imagenet-200/val/images/val_6678.JPEG,val_6678.JPEG,n02410509,bison
tiny-imagenet-200/val/images/val_6684.JPEG,val_6684.JPEG,n03706229,magnetic compass
tiny-imagenet-200/val/images/val_6690.JPEG,val_6690.JPEG,n04465501,tractor
tiny-imagenet-200/val/images/val_6691.JPEG,val_6691.JPEG,n07734744,mushroom
tiny-imagenet-200/val/images/val_6693.JPEG,val_6693.JPEG,n02841315,"binoculars, field glasses, opera glasses"
tiny-imagenet-200/val/images/val_6717.JPEG,val_6717.JPEG,n01629819,"European fire salamander, Salamandra salamandra"
tiny-imagenet-200/val/images/val_6730.JPEG,val_6730.JPEG,n02129165,"lion, king of beasts, Panthera leo"
tiny-imagenet-200/val/images/val_6735.JPEG,val_6735.JPEG,n01698640,"American alligator, Alligator mississipiensis"
tiny-imagenet-200/val/images/val_6744.JPEG,val_6744.JPEG,n02793495,barn
tiny-imagenet-200/val/images/val_6745.JPEG,val_6745.JPEG,n01950731,"sea slug, nudibranch"
tiny-imagenet-200/val/images/val_6755.JPEG,val_6755.JPEG,n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
tiny-imagenet-200/val/images/val_6770.JPEG,val_6770.JPEG,n02129165,"lion, king of beasts, Panthera leo"
tiny-imagenet-200/val/images/val_6790.JPEG,val_6790.JPEG,n02132136,"brown bear, bruin, Ursus arctos"
tiny-imagenet-200/val/images/val_6797.JPEG,val_6797.JPEG,n04399382,"teddy, teddy bear"
tiny-imagenet-200/val/images/val_6798.JPEG,val_6798.JPEG,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
tiny-imagenet-200/val/images/val_6807.JPEG,val_6807.JPEG,n02226429,"grasshopper, hopper"
tiny-imagenet-200/val/images/val_6812.JPEG,val_6812.JPEG,n03089624,"confectionery, confectionary, candy store"
tiny-imagenet-200/val/images/val_6818.JPEG,val_6818.JPEG,n04465501,tractor
tiny-imagenet-200/val/images/val_6865.JPEG,val_6865.JPEG,n07920052,espresso
tiny-imagenet-200/val/images/val_6868.JPEG,val_6868.JPEG,n04371430,"swimming trunks, bathing trunks"
tiny-imagenet-200/val/images/val_6873.JPEG,val_6873.JPEG,n02963159,cardigan
tiny-imagenet-200/val/images/val_6882.JPEG,val_6882.JPEG,n03796401,moving van
tiny-imagenet-200/val/images/val_6883.JPEG,val_6883.JPEG,n04376876,syringe
tiny-imagenet-200/val/images/val_6888.JPEG,val_6888.JPEG,n04259630,sombrero
tiny-imagenet-200/val/images/val_6906.JPEG,val_6906.JPEG,n02927161,"butcher shop, meat market"
tiny-imagenet-200/val/images/val_6912.JPEG,val_6912.JPEG,n03814639,neck brace
tiny-imagenet-200/val/images/val_6916.JPEG,val_6916.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_6924.JPEG,val_6924.JPEG,n02423022,gazelle
tiny-imagenet-200/val/images/val_6930.JPEG,val_6930.JPEG,n01774750,tarantula
tiny-imagenet-200/val/images/val_6932.JPEG,val_6932.JPEG,n07749582,lemon
tiny-imagenet-200/val/images/val_6939.JPEG,val_6939.JPEG,n03662601,lifeboat
tiny-imagenet-200/val/images/val_6965.JPEG,val_6965.JPEG,n03388043,fountain
tiny-imagenet-200/val/images/val_6971.JPEG,val_6971.JPEG,n01774750,tarantula
tiny-imagenet-200/val/images/val_6991.JPEG,val_6991.JPEG,n02883205,"bow tie, bow-tie, bowtie"
tiny-imagenet-200/val/images/val_7007.JPEG,val_7007.JPEG,n04099969,"rocking chair, rocker"
tiny-imagenet-200/val/images/val_7018.JPEG,val_7018.JPEG,n03763968,military uniform
tiny-imagenet-200/val/images/val_7019.JPEG,val_7019.JPEG,n02666196,abacus
tiny-imagenet-200/val/images/val_7022.JPEG,val_7022.JPEG,n04371430,"swimming trunks, bathing trunks"
tiny-imagenet-200/val/images/val_7025.JPEG,val_7025.JPEG,n07747607,orange
tiny-imagenet-200/val/images/val_7041.JPEG,val_7041.JPEG,n04540053,volleyball
tiny-imagenet-200/val/images/val_7043.JPEG,val_7043.JPEG,n03444034,go-kart
tiny-imagenet-200/val/images/val_7062.JPEG,val_7062.JPEG,n04008634,"projectile, missile"
tiny-imagenet-200/val/images/val_7066.JPEG,val_7066.JPEG,n03544143,hourglass
tiny-imagenet-200/val/images/val_7078.JPEG,val_7078.JPEG,n03400231,"frying pan, frypan, skillet"
tiny-imagenet-200/val/images/val_7102.JPEG,val_7102.JPEG,n01945685,slug
tiny-imagenet-200/val/images/val_7119.JPEG,val_7119.JPEG,n02788148,"bannister, banister, balustrade, balusters, handrail"
tiny-imagenet-200/val/images/val_7123.JPEG,val_7123.JPEG,n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
tiny-imagenet-200/val/images/val_7135.JPEG,val_7135.JPEG,n07615774,"ice lolly, lolly, lollipop, popsicle"
tiny-imagenet-200/val/images/val_7136.JPEG,val_7136.JPEG,n07871810,"meat loaf, meatloaf"
tiny-imagenet-200/val/images/val_7140.JPEG,val_7140.JPEG,n02226429,"grasshopper, hopper"
tiny-imagenet-200/val/images/val_7141.JPEG,val_7141.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_7144.JPEG,val_7144.JPEG,n02123394,Persian cat
tiny-imagenet-200/val/images/val_7149.JPEG,val_7149.JPEG,n02814860,"beacon, lighthouse, beacon light, pharos"
tiny-imagenet-200/val/images/val_7172.JPEG,val_7172.JPEG,n07615774,"ice lolly, lolly, lollipop, popsicle"
tiny-imagenet-200/val/images/val_7177.JPEG,val_7177.JPEG,n04070727,"refrigerator, icebox"
tiny-imagenet-200/val/images/val_7178.JPEG,val_7178.JPEG,n07747607,orange
tiny-imagenet-200/val/images/val_7179.JPEG,val_7179.JPEG,n04597913,wooden spoon
tiny-imagenet-200/val/images/val_7195.JPEG,val_7195.JPEG,n03983396,"pop bottle, soda bottle"
tiny-imagenet-200/val/images/val_7206.JPEG,val_7206.JPEG,n07579787,plate
tiny-imagenet-200/val/images/val_7213.JPEG,val_7213.JPEG,n04285008,"sports car, sport car"
tiny-imagenet-200/val/images/val_7216.JPEG,val_7216.JPEG,n02058221,"albatross, mollymawk"
tiny-imagenet-200/val/images/val_7238.JPEG,val_7238.JPEG,n02504458,"African elephant, Loxodonta africana"
tiny-imagenet-200/val/images/val_7239.JPEG,val_7239.JPEG,n02099712,Labrador retriever
tiny-imagenet-200/val/images/val_7242.JPEG,val_7242.JPEG,n02795169,"barrel, cask"
tiny-imagenet-200/val/images/val_7244.JPEG,val_7244.JPEG,n07734744,mushroom
tiny-imagenet-200/val/images/val_7245.JPEG,val_7245.JPEG,n03670208,"limousine, limo"
tiny-imagenet-200/val/images/val_7251.JPEG,val_7251.JPEG,n03970156,"plunger, plumber's helper"
tiny-imagenet-200/val/images/val_7253.JPEG,val_7253.JPEG,n03400231,"frying pan, frypan, skillet"
tiny-imagenet-200/val/images/val_7260.JPEG,val_7260.JPEG,n02364673,"guinea pig, Cavia cobaya"
tiny-imagenet-200/val/images/val_7305.JPEG,val_7305.JPEG,n04532670,viaduct
tiny-imagenet-200/val/images/val_7316.JPEG,val_7316.JPEG,n03042490,cliff dwelling
tiny-imagenet-200/val/images/val_7342.JPEG,val_7342.JPEG,n03388043,fountain
tiny-imagenet-200/val/images/val_7350.JPEG,val_7350.JPEG,n04275548,"spider web, spider's web"
tiny-imagenet-200/val/images/val_7359.JPEG,val_7359.JPEG,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle"
tiny-imagenet-200/val/images/val_7373.JPEG,val_7373.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_7381.JPEG,val_7381.JPEG,n02236044,"mantis, mantid"
tiny-imagenet-200/val/images/val_7385.JPEG,val_7385.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_7397.JPEG,val_7397.JPEG,n04099969,"rocking chair, rocker"
tiny-imagenet-200/val/images/val_7428.JPEG,val_7428.JPEG,n04596742,wok
tiny-imagenet-200/val/images/val_7433.JPEG,val_7433.JPEG,n01770393,scorpion
tiny-imagenet-200/val/images/val_7434.JPEG,val_7434.JPEG,n01774384,"black widow, Latrodectus mactans"
tiny-imagenet-200/val/images/val_7438.JPEG,val_7438.JPEG,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
tiny-imagenet-200/val/images/val_7449.JPEG,val_7449.JPEG,n07711569,mashed potato
tiny-imagenet-200/val/images/val_7451.JPEG,val_7451.JPEG,n07695742,pretzel
tiny-imagenet-200/val/images/val_7454.JPEG,val_7454.JPEG,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
tiny-imagenet-200/val/images/val_7460.JPEG,val_7460.JPEG,n04074963,"remote control, remote"
tiny-imagenet-200/val/images/val_7461.JPEG,val_7461.JPEG,n02085620,Chihuahua
tiny-imagenet-200/val/images/val_7478.JPEG,val_7478.JPEG,n04532670,viaduct
tiny-imagenet-200/val/images/val_7483.JPEG,val_7483.JPEG,n02883205,"bow tie, bow-tie, bowtie"
tiny-imagenet-200/val/images/val_7486.JPEG,val_7486.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_7491.JPEG,val_7491.JPEG,n02190166,fly
tiny-imagenet-200/val/images/val_7508.JPEG,val_7508.JPEG,n04008634,"projectile, missile"
tiny-imagenet-200/val/images/val_7517.JPEG,val_7517.JPEG,n02791270,barbershop
tiny-imagenet-200/val/images/val_7527.JPEG,val_7527.JPEG,n02841315,"binoculars, field glasses, opera glasses"
tiny-imagenet-200/val/images/val_7532.JPEG,val_7532.JPEG,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle"
tiny-imagenet-200/val/images/val_7541.JPEG,val_7541.JPEG,n01774384,"black widow, Latrodectus mactans"
tiny-imagenet-200/val/images/val_7560.JPEG,val_7560.JPEG,n07920052,espresso
tiny-imagenet-200/val/images/val_7564.JPEG,val_7564.JPEG,n07871810,"meat loaf, meatloaf"
tiny-imagenet-200/val/images/val_7569.JPEG,val_7569.JPEG,n04251144,snorkel
tiny-imagenet-200/val/images/val_7573.JPEG,val_7573.JPEG,n02085620,Chihuahua
tiny-imagenet-200/val/images/val_7579.JPEG,val_7579.JPEG,n04133789,sandal
tiny-imagenet-200/val/images/val_7611.JPEG,val_7611.JPEG,n03796401,moving van
tiny-imagenet-200/val/images/val_7612.JPEG,val_7612.JPEG,n04275548,"spider web, spider's web"
tiny-imagenet-200/val/images/val_7613.JPEG,val_7613.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_7616.JPEG,val_7616.JPEG,n04597913,wooden spoon
tiny-imagenet-200/val/images/val_7618.JPEG,val_7618.JPEG,n03160309,"dam, dike, dyke"
tiny-imagenet-200/val/images/val_7619.JPEG,val_7619.JPEG,n02099712,Labrador retriever
tiny-imagenet-200/val/images/val_7633.JPEG,val_7633.JPEG,n02226429,"grasshopper, hopper"
tiny-imagenet-200/val/images/val_7651.JPEG,val_7651.JPEG,n07579787,plate
tiny-imagenet-200/val/images/val_7657.JPEG,val_7657.JPEG,n04074963,"remote control, remote"
tiny-imagenet-200/val/images/val_7668.JPEG,val_7668.JPEG,n07715103,cauliflower
tiny-imagenet-200/val/images/val_7679.JPEG,val_7679.JPEG,n01984695,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish"
tiny-imagenet-200/val/images/val_7690.JPEG,val_7690.JPEG,n04328186,"stopwatch, stop watch"
tiny-imagenet-200/val/images/val_7692.JPEG,val_7692.JPEG,n01774750,tarantula
tiny-imagenet-200/val/images/val_7699.JPEG,val_7699.JPEG,n03992509,potter's wheel
tiny-imagenet-200/val/images/val_7700.JPEG,val_7700.JPEG,n02666196,abacus
tiny-imagenet-200/val/images/val_7705.JPEG,val_7705.JPEG,n07871810,"meat loaf, meatloaf"
tiny-imagenet-200/val/images/val_7708.JPEG,val_7708.JPEG,n06596364,comic book
tiny-imagenet-200/val/images/val_7711.JPEG,val_7711.JPEG,n03085013,"computer keyboard, keypad"
tiny-imagenet-200/val/images/val_7736.JPEG,val_7736.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_7744.JPEG,val_7744.JPEG,n09332890,"lakeside, lakeshore"
tiny-imagenet-200/val/images/val_7749.JPEG,val_7749.JPEG,n03796401,moving van
tiny-imagenet-200/val/images/val_7752.JPEG,val_7752.JPEG,n04146614,school bus
tiny-imagenet-200/val/images/val_7753.JPEG,val_7753.JPEG,n01774750,tarantula
tiny-imagenet-200/val/images/val_7758.JPEG,val_7758.JPEG,n02106662,"German shepherd, German shepherd dog, German police dog, alsatian"
tiny-imagenet-200/val/images/val_7777.JPEG,val_7777.JPEG,n02963159,cardigan
tiny-imagenet-200/val/images/val_7784.JPEG,val_7784.JPEG,n07614500,"ice cream, icecream"
tiny-imagenet-200/val/images/val_7787.JPEG,val_7787.JPEG,n03976657,pole
tiny-imagenet-200/val/images/val_7800.JPEG,val_7800.JPEG,n02403003,ox
tiny-imagenet-200/val/images/val_7811.JPEG,val_7811.JPEG,n02129165,"lion, king of beasts, Panthera leo"
tiny-imagenet-200/val/images/val_7814.JPEG,val_7814.JPEG,n03980874,poncho
tiny-imagenet-200/val/images/val_7827.JPEG,val_7827.JPEG,n02074367,"dugong, Dugong dugon"
tiny-imagenet-200/val/images/val_7843.JPEG,val_7843.JPEG,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk"
tiny-imagenet-200/val/images/val_7886.JPEG,val_7886.JPEG,n07720875,bell pepper
tiny-imagenet-200/val/images/val_7905.JPEG,val_7905.JPEG,n03838899,"oboe, hautboy, hautbois"
tiny-imagenet-200/val/images/val_7921.JPEG,val_7921.JPEG,n02281406,"sulphur butterfly, sulfur butterfly"
tiny-imagenet-200/val/images/val_7933.JPEG,val_7933.JPEG,n03388043,fountain
tiny-imagenet-200/val/images/val_7935.JPEG,val_7935.JPEG,n04417672,"thatch, thatched roof"
tiny-imagenet-200/val/images/val_7939.JPEG,val_7939.JPEG,n02963159,cardigan
tiny-imagenet-200/val/images/val_7941.JPEG,val_7941.JPEG,n03763968,military uniform
tiny-imagenet-200/val/images/val_7953.JPEG,val_7953.JPEG,n01629819,"European fire salamander, Salamandra salamandra"
tiny-imagenet-200/val/images/val_7956.JPEG,val_7956.JPEG,n04465501,tractor
tiny-imagenet-200/val/images/val_7962.JPEG,val_7962.JPEG,n09428293,"seashore, coast, seacoast, sea-coast"
tiny-imagenet-200/val/images/val_7973.JPEG,val_7973.JPEG,n03447447,gondola
tiny-imagenet-200/val/images/val_7988.JPEG,val_7988.JPEG,n03649909,"lawn mower, mower"
tiny-imagenet-200/val/images/val_7994.JPEG,val_7994.JPEG,n02823428,beer bottle
tiny-imagenet-200/val/images/val_7999.JPEG,val_7999.JPEG,n04417672,"thatch, thatched roof"
tiny-imagenet-200/val/images/val_8004.JPEG,val_8004.JPEG,n01698640,"American alligator, Alligator mississipiensis"
tiny-imagenet-200/val/images/val_8005.JPEG,val_8005.JPEG,n02226429,"grasshopper, hopper"
tiny-imagenet-200/val/images/val_8022.JPEG,val_8022.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_8031.JPEG,val_8031.JPEG,n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon"
tiny-imagenet-200/val/images/val_8041.JPEG,val_8041.JPEG,n02509815,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens"
tiny-imagenet-200/val/images/val_8042.JPEG,val_8042.JPEG,n02948072,"candle, taper, wax light"
tiny-imagenet-200/val/images/val_8056.JPEG,val_8056.JPEG,n03100240,convertible
tiny-imagenet-200/val/images/val_8085.JPEG,val_8085.JPEG,n03770439,"miniskirt, mini"
tiny-imagenet-200/val/images/val_8090.JPEG,val_8090.JPEG,n07753592,banana
tiny-imagenet-200/val/images/val_8098.JPEG,val_8098.JPEG,n02730930,apron
tiny-imagenet-200/val/images/val_8099.JPEG,val_8099.JPEG,n02666196,abacus
tiny-imagenet-200/val/images/val_8115.JPEG,val_8115.JPEG,n02730930,apron
tiny-imagenet-200/val/images/val_8117.JPEG,val_8117.JPEG,n03930313,"picket fence, paling"
tiny-imagenet-200/val/images/val_8165.JPEG,val_8165.JPEG,n03854065,"organ, pipe organ"
tiny-imagenet-200/val/images/val_8167.JPEG,val_8167.JPEG,n02481823,"chimpanzee, chimp, Pan troglodytes"
tiny-imagenet-200/val/images/val_8179.JPEG,val_8179.JPEG,n03404251,fur coat
tiny-imagenet-200/val/images/val_8199.JPEG,val_8199.JPEG,n04118538,rugby ball
tiny-imagenet-200/val/images/val_8201.JPEG,val_8201.JPEG,n07871810,"meat loaf, meatloaf"
tiny-imagenet-200/val/images/val_8229.JPEG,val_8229.JPEG,n02666196,abacus
tiny-imagenet-200/val/images/val_8238.JPEG,val_8238.JPEG,n03980874,poncho
tiny-imagenet-200/val/images/val_8270.JPEG,val_8270.JPEG,n03763968,military uniform
